path,energi0,homogenitas0,entropy0,contras0,dissimilarity0,ASM0,correlation0,energi45,homogenitas45,entropy45,contras45,dissimilarity45,ASM45,correlation45,energi90,homogenitas90,entropy90,contras90,dissimilarity90,ASM90,correlation90,energi135,homogenitas135,entropy135,contras135,dissimilarity135,ASM135,correlation135,labels
Kawung289.jpg,0.33496599243586456,0.7895406140428444,1.7402925355575136,715816960.9999999,5592321.0,0.33496599243586456,0.5781178422180566,0.29856952732076997,0.7179743487220497,1.8560734677494384,715816961.0000001,5592321.0,0.29856952732076997,0.43474325992357743,0.3303471262420732,0.7814720265739858,1.7554030944698686,715816961.0000001,5592321.000000001,0.3303471262420732,0.5619539039771777,0.3127557370135788,0.7483929505121029,1.811779411551831,715816961.0000001,5592321.0,0.3127557370135788,0.49571047906699667,Kawung
Kawung290.jpg,0.3610416525870459,0.7672523538661459,1.706509205416518,715816961.0,5592321.0,0.3610416525870459,0.49443699416293335,0.3362469879608898,0.7126072647863931,1.779835897369083,715816961.0,5592321.000000001,0.3362469879608898,0.3737982617866539,0.3620802319398935,0.7665241595669424,1.7048637192983058,715816961.0000001,5592321.0,0.3620802319398935,0.49127810415480483,0.33804312368546036,0.7167902069941254,1.7748228178564376,715816961.0,5592321.0,0.33804312368546036,0.38291249941475897,Kawung
Kawung291.jpg,0.31681872129165317,0.7522250114377327,1.8015835050439608,715816961.0,5592321.0,0.31681872129165317,0.5012472049546858,0.292228505376263,0.6971826653953803,1.8777662617192248,715816960.9999999,5592321.0,0.292228505376263,0.3902716437752433,0.3287289075963892,0.7744902039184327,1.7637883750130965,715816961.0,5592321.0,0.3287289075963892,0.5458983503826894,0.29287401914592043,0.6988127825792759,1.8758122989587225,715816960.9999999,5592321.0,0.29287401914592043,0.39355391515606836,Kawung
Kawung292.jpg,0.3020832407598264,0.7152464134538492,1.8502027831781633,715816960.9999999,5592321.0,0.3020832407598264,0.423853652678218,0.2778369767284076,0.6481253652385199,1.9225462069877102,715816961.0,5592321.0,0.2778369767284076,0.2878400437195788,0.3200722055117062,0.7531756528157967,1.7947240948184429,715816960.9999999,5592321.0,0.3200722055117062,0.5003719432366986,0.28946488017133565,0.6832190200842739,1.8883456585613971,715816961.0,5592321.0,0.28946488017133565,0.3588661798251652,Kawung
Kawung293.jpg,0.3961409114498855,0.7882232323416787,1.6251698095987337,715816961.0,5592321.0,0.3961409114498855,0.515299703169431,0.3769844935575454,0.7517146987358903,1.6813887749401561,715816961.0,5592321.0,0.3769844935575454,0.43101744972824063,0.39539768601110303,0.7859317811337004,1.6279825396851115,715816961.0,5592321.0,0.39539768601110303,0.5094124594211145,0.3775120412830306,0.7527604342878234,1.6799054351359284,715816961.0,5592321.0,0.3775120412830306,0.43341390766682636,Kawung
Kawung294.jpg,0.35798755286428297,0.7946110017531449,1.6936601162862346,715816961.0,5592321.000000001,0.35798755286428297,0.5710328214393255,0.3282245259527396,0.7379509734567711,1.7870119884703077,715816961.0,5592320.999999999,0.3282245259527396,0.45222361707689157,0.3589077454461442,0.7955586995970843,1.6911839755744995,715816961.0,5592320.999999999,0.3589077454461442,0.572690071496126,0.327902964124791,0.7372743210408144,1.7879805909573063,715816961.0,5592320.999999999,0.327902964124791,0.45080917101770046,Kawung
Kawung295.jpg,0.4196881067143271,0.7434016177182973,1.5900174735587447,715816961.0,5592321.0,0.4196881067143271,0.34129256080111164,0.393725439820635,0.6795128102605111,1.64405644644143,715816961.0,5592320.999999999,0.393725439820635,0.17504745038190378,0.4189588393899901,0.7397502537446561,1.5918319033883996,715816961.0,5592321.0,0.4189588393899901,0.33013967552385015,0.3941019747380751,0.6805585458124443,1.6434155533075616,715816961.0,5592320.999999999,0.3941019747380751,0.17773923413305517,Kawung
Kawung296.jpg,0.34636167427247777,0.7075259439493433,1.758996787664517,715816961.0,5592321.000000001,0.34636167427247777,0.34525122495668037,0.32934012526752715,0.6597514840217759,1.8019618646458766,715816961.0,5592321.0,0.32934012526752715,0.23740483718052946,0.3489258674206428,0.7122996955064128,1.75242527444425,715816960.9999999,5592321.0,0.3489258674206428,0.355129495409645,0.32424794509431426,0.6429274444068527,1.8135787817399023,715816961.0,5592321.0,0.32424794509431426,0.19969730686981763,Kawung
Kawung297.jpg,0.4384443046807418,0.8191510655353244,1.5220867081146405,715816961.0,5592321.0,0.4384443046807418,0.5625380686109921,0.43460760015851707,0.8145357241718698,1.5328236601219052,715816961.0000001,5592321.0,0.43460760015851707,0.5523613666774744,0.4410033832845469,0.8243471842032417,1.513251815299453,715816961.0000001,5592321.0,0.4410033832845469,0.5759120466006568,0.4206463449644734,0.7914987851013442,1.5744112475235432,715816961.0,5592321.0,0.4206463449644734,0.49675915500938633,Kawung
Kawung298.jpg,0.42519253165755805,0.8614145087157443,1.504304340017341,715816961.0000001,5592321.0,0.42519253165755805,0.69569697720249,0.3849737527088995,0.8016331928766955,1.6375678709711783,715816961.0,5592321.0,0.3849737527088995,0.5649850504613403,0.412802078637427,0.8445237289699504,1.5463987410007907,715816961.0000001,5592321.0,0.412802078637427,0.6589579020972438,0.38650160064719447,0.8041552609725342,1.6327245083358553,715816961.0,5592321.000000001,0.38650160064719447,0.5705159018237979,Kawung
Kawung299.jpg,0.34756548936162623,0.809423886695322,1.699426833358592,715816961.0,5592321.0,0.34756548936162623,0.6174462321139036,0.307378743070605,0.735874880816904,1.8294914055243117,715816961.0,5592321.0,0.307378743070605,0.4698929426339062,0.3403456546523895,0.7976501707009503,1.7234375647589455,715816961.0,5592321.0,0.3403456546523895,0.5938711371245038,0.31600331839364415,0.753498600559776,1.8023498078988784,715816961.0,5592321.0,0.31600331839364415,0.5052642781647093,Kawung
Kawung300.jpg,0.354710704153751,0.8155971986205517,1.6805567635869256,715816960.9999999,5592321.0,0.354710704153751,0.6273798753432499,0.318235190469581,0.7516993202718912,1.7991778159379876,715816961.0,5592321.0,0.318235190469581,0.49849170384090524,0.34689036414439123,0.8034324731645803,1.7063374500119453,715816961.0,5592321.0,0.34689036414439123,0.6030313822930934,0.3189027086113184,0.7530218681758066,1.7970741425839079,715816960.9999999,5592321.0,0.3189027086113184,0.5011629359398574,Kawung
Kawung301.jpg,0.3563570961664384,0.822827479585089,1.6701000210059842,715816961.0,5592320.999999999,0.3563570961664384,0.6441254601552895,0.3311711965985933,0.7815335404299819,1.7538304435521717,715816961.0,5592321.0,0.3311711965985933,0.5613831308852733,0.38581561304682593,0.8659305508565804,1.5653113577439168,715816961.0,5592321.0,0.38581561304682593,0.7308276879528238,0.3305834689021065,0.7804878048780488,1.7557440835053546,715816961.0,5592321.0,0.3305834689021065,0.559283599201492,Kawung
Kawung302.jpg,0.35691036800749715,0.796204114508043,1.6943570635098621,715816960.9999999,5592321.0,0.35691036800749715,0.5761469000591516,0.3302969904959217,0.7477778119521422,1.7778908150800583,715816961.0,5592321.0,0.3302969904959217,0.47572495484823685,0.3587615808606426,0.7996339925568234,1.6880694462823576,715816961.0,5592320.999999999,0.3587615808606426,0.5834470584390823,0.32918938302054884,0.745532556208286,1.7812781781129705,715816961.0,5592321.0,0.32918938302054884,0.4710579128024983,Kawung
Kawung303.jpg,0.34763935292972503,0.795514786873712,1.712009895444573,715816961.0,5592321.0,0.34763935292972503,0.5824107377255292,0.3192407877903406,0.7421800510565004,1.8027222307683493,715816961.0,5592321.0,0.3192407877903406,0.47319278217722266,0.3529157496429153,0.8038630701565528,1.6950387075511073,715816961.0000001,5592321.000000001,0.3529157496429153,0.5992360819185181,0.31693981349556355,0.7373819702888076,1.8098181440824068,715816961.0,5592320.999999999,0.31693981349556355,0.46338879458636634,Kawung
